"date","player","id","mp","gmsc","gmsc_pm"
2026-05-22,"Azzi Fudd","f/fuddaz01w",20.9833333333333,"4.9",0.233518665607625
2026-05-22,"Jade Melbourne","m/melboja01w",20.4166666666667,"4.8",0.235102040816327
2026-05-22,"Gabby Williams","w/williga01w",22.1833333333333,"4.3",0.193839218632607
2026-05-22,"Aneesah Morrow","m/morroan02w",17.6833333333333,"3.7",0.20923656927427
2026-05-22,"Raegan Beers","b/beersra01w",14.2833333333333,"3.5",0.245040840140023
2026-05-22,"Lexie Hull","h/hullle01w",23.85,"3.5",0.146750524109015
2026-05-22,"Raven Johnson","j/johnsra04w",14.6,"3.1",0.212328767123288
2026-05-22,"Kiah Stokes","s/stokeki01w",22.9833333333333,"3.1",0.134880348078318
2026-05-22,"Kennedy Burke","b/burkeke01w",24.6333333333333,"2.8",0.113667117726658
2026-05-22,"Maddy Siegrist","s/siegrma01w",16.6166666666667,"2.6",0.156469408224674
2026-05-22,"Makayla Timpson","t/timpsma01w",11.7,"2.6",0.222222222222222
2026-05-22,"Nell Angloma","a/anglone01w",14.3833333333333,"2.1",0.146002317497103
2026-05-22,"Hailey Van Lith","v/vanliha01w",10.1833333333333,"2",0.196399345335516
2026-05-22,"Joyner Holmes","h/holmejo02w",14.7333333333333,"1.9",0.1289592760181
2026-05-22,"Isobel Borlase","b/borlais01w",2.31666666666667,"1.6",0.690647482014389
2026-05-22,"Lexie Brown","b/brownle02w",12.8333333333333,"1.6",0.124675324675325
2026-05-22,"Monique Billings","b/billimo01w",11.4333333333333,"1.5",0.131195335276968
2026-05-22,"Sika Koné","k/konesi01w",3.76666666666667,"1.3",0.345132743362832
2026-05-22,"Mackenzie Holmes","h/holmema01w",18.45,"1.2",0.0650406504065041
2026-05-22,"Paige Bueckers","b/bueckpa01w",31.1166666666667,"0.9",0.0289234065345474
2026-05-22,"Alanna Smith","s/smithal01w",10.3,"0.9",0.087378640776699
2026-05-22,"Laeticia Amihere","a/amihela01w",10.6,"0.8",0.0754716981132076
2026-05-22,"Taylor Thierry","t/thierta01w",4.43333333333333,"0.7",0.157894736842105
2026-05-22,"Naz Hillmon","h/hillmna01w",35.5,"0.5",0.0140845070422535
2026-05-22,"Myisha Hines-Allen","h/hinesmy01w",13.3166666666667,"0.5",0.0375469336670839
2026-05-22,"Indya Nivar","n/nivarin01w",5.13333333333333,"0.5",0.0974025974025974
2026-05-22,"Gianna Kneepkens","k/kneepgi01w",10.95,"0.4",0.0365296803652968
2026-05-22,"Janelle Salaün","s/salauja01w",21.0333333333333,"0.4",0.0190174326465927
2026-05-22,"Madina Okot","o/okotma01w",8.08333333333333,"0.2",0.0247422680412371
2026-05-22,"Aaliyah Nye","n/nyeaa01w",1.11666666666667,"0",0
2026-05-22,"Grace VanSlooten","v/vanslgr01w",1.73333333333333,"0",0
2026-05-22,"Li Yueru","y/yueruli01w",4.85,"0",0
2026-05-22,"Kaila Charles","c/charlka01w",22.6666666666667,"-0.2",-0.00882352941176471
2026-05-22,"Ashlon Jackson","j/jacksas01w",9.48333333333333,"-0.4",-0.0421792618629174
2026-05-22,"Saniya Rivers","r/riversa01w",21.15,"-0.9",-0.0425531914893617
2026-05-22,"Alysha Clark","c/clarkal01w",4.05,"-1",-0.246913580246914
2026-05-22,"Tyasha Harris","h/harrity01w",2.05,"-1.4",-0.682926829268293
2026-05-22,"Arike Ogunbowale","o/ogunbar01w",25.0166666666667,"-6.7",-0.26782145236509
2026-05-23,"Kelsey Plum","p/plumke01w",36.9833333333333,"34.8",0.940964398377647
2026-05-23,"Natasha Howard","h/howarna01w",32.6833333333333,"24.2",0.740438551759307
2026-05-23,"NaLyssa Smith","s/smithna01w",27.7333333333333,"23.1",0.832932692307692
2026-05-23,"A'ja Wilson","w/wilsoa01w",35.4833333333333,"22.7",0.639736965711602
2026-05-23,"Kiki Rice","r/riceki01w",30.1666666666667,"19.4",0.643093922651934
2026-05-23,"Chennedy Carter","c/cartech01w",26.2,"18",0.687022900763359
2026-05-23,"Kamilla Cardoso","c/cardoka01w",23.4333333333333,"15.7",0.669985775248933
2026-05-23,"Emily Engstler","e/engstem01w",22.2833333333333,"15.1",0.677636499626028
2026-05-23,"Marina Mabrey","m/mabrema01w",28.35,"14.3",0.504409171075838
2026-05-23,"Courtney Williams","w/willico01w",33.4666666666667,"14.1",0.421314741035857
2026-05-23,"Kayla McBride","m/mcbrika01w",35.4166666666667,"13.5",0.381176470588235
2026-05-23,"Megan Gustafson","g/gustame01w",20.2333333333333,"12.3",0.607907742998353
2026-05-23,"Erica Wheeler","w/wheeler01w",33.7166666666667,"12.2",0.361838853188334
2026-05-23,"Carla Leite","l/leiteca01w",22.0333333333333,"12.1",0.549167927382753
2026-05-23,"Bridget Carleton","c/carlebr01w",28.4,"10.3",0.362676056338028
2026-05-23,"Sarah Ashlee Barker","b/barkesa01w",18.9833333333333,"10.2",0.537313432835821
2026-05-23,"Dearica Hamby","h/hambyde01w",35.85,"9.5",0.264993026499303
2026-05-23,"Skylar Diggins","d/diggisk01w",31.7,"9",0.28391167192429
2026-05-23,"Chelsea Gray","g/graych01w",37.4166666666667,"8.3",0.221826280623608
2026-05-23,"Serah Williams","w/willise02w",13.7333333333333,"8.2",0.597087378640777
2026-05-23,"Cameron Brink","b/brinkca01w",24.1666666666667,"8",0.331034482758621
2026-05-23,"Nyara Sabally","s/sabalny01w",23.15,"8",0.345572354211663
2026-05-23,"Rae Burrell","b/burrera01w",25.4,"7.9",0.311023622047244
2026-05-23,"Olivia Miles","m/milesol01w",33.25,"7.8",0.234586466165414
2026-05-23,"Ariel Atkins","a/atkinar01w",30.3166666666667,"6.2",0.204507971412864
2026-05-23,"Rachel Banham","b/banhara01w",16.9166666666667,"5.7",0.336945812807882
2026-05-23,"Frieda Bühner","b/buhnefr01w",12.7166666666667,"5.7",0.448230668414155
2026-05-23,"Teja Oblak","o/oblakte01w",16.75,"4.4",0.262686567164179
2026-05-23,"Maria Conde","c/condema01w",23.0666666666667,"3.7",0.160404624277457
2026-05-23,"Luisa Geiselsöder","g/geiselu01w",19.7666666666667,"3.5",0.177065767284992
2026-05-23,"Jacy Sheldon","s/sheldja01w",18.85,"3.4",0.180371352785146
2026-05-23,"Teonni Key","k/keyte01w",11.1833333333333,"3.3",0.295081967213115
2026-05-23,"Sydney Taylor","t/taylosy01w",19.65,"3.1",0.157760814249364
2026-05-23,"Lexi Held","h/heldle01w",8.41666666666667,"2.9",0.344554455445545
2026-05-23,"Gabriela Jaquez","j/jaquega01w",23.2333333333333,"2.8",0.12051649928264
2026-05-23,"Stephanie Talbot","t/talbost01w",16.3666666666667,"2.6",0.158859470468432
2026-05-23,"Brianna Turner","t/turnebr01w",8.4,"2.2",0.261904761904762
2026-05-23,"Elizabeth Williams","w/williel01w",18.25,"2.1",0.115068493150685
2026-05-23,"Antonia Delaere","d/delaean01w",11.05,"1.6",0.144796380090498
2026-05-23,"Brittney Sykes","s/sykesbr01w",33.8666666666667,"1.2",0.0354330708661417
2026-05-23,"Maya Caldwell","c/caldwma01w",13.2833333333333,"1.1",0.0828105395232121
2026-05-23,"Azura Stevens","s/steveaz01w",15.5333333333333,"1.1",0.0708154506437768
2026-05-23,"Natasha Cloud","c/cloudna01w",32.4333333333333,"1",0.0308324768756423
2026-05-23,"Jewell Loyd","l/loydje01w",29.3166666666667,"0.9",0.030699260943718
2026-05-23,"Nyadiew Puoch","p/puochny01w",23.8833333333333,"0.8",0.0334961618981158
2026-05-23,"Nia Coffey","c/coffeni01w",24.7333333333333,"0.6",0.0242587601078167
2026-05-23,"Jihyun Park","p/parkji02w",7.11666666666667,"0.5",0.0702576112412178
2026-05-23,"Laura Juškaitė","j/juskala01w",19.9,"0.4",0.0201005025125628
2026-05-23,"Kate Martin","m/martika01w",5.75,"0.3",0.0521739130434783
2026-05-23,"Liatu King","k/kingli01w",10.2833333333333,"0",0
2026-05-23,"Holly Winterburn","w/winteho01w",1.21666666666667,"0",0
2026-05-23,"Kia Nurse","n/nurseki01w",11.5166666666667,"-0.3",-0.0260492040520984
2026-05-23,"Emma Cannon","c/cannoem01w",0.7,"-0.4",-0.571428571428572
2026-05-23,"Emese Hof","h/hofem01w",5.83333333333333,"-0.5",-0.0857142857142857
2026-05-23,"Mariella Fasoula","f/fasouma01w",2.9,"-0.7",-0.241379310344828
2026-05-23,"Nikolina Milic","m/milicni01w",7.5,"-1.6",-0.213333333333333
2026-05-23,"Jackie Young","y/youngja01w",19.0833333333333,"-3",-0.157205240174672
2026-05-24,"Azzi Fudd","f/fuddaz01w",32.0166666666667,"22",0.687142113482561
2026-05-24,"Alyssa Thomas","t/thomaal01w",35.8666666666667,"20.6",0.574349442379182
2026-05-24,"Jordin Canada","c/canadjo01w",31.2333333333333,"19.2",0.614727854855923
2026-05-24,"Paige Bueckers","b/bueckpa01w",36.35,"19.1",0.52544704264099
2026-05-24,"Natisha Hiedeman","h/hiedena01w",27.5666666666667,"19",0.689238210399033
2026-05-24,"Stefanie Dolson","d/dolsost01w",25.5333333333333,"15.8",0.618798955613577
2026-05-24,"Sonia Citron","c/citroso01w",31.6333333333333,"15.1",0.477344573234984
2026-05-24,"Rhyne Howard","h/howarrh01w",33.75,"14.3",0.423703703703704
2026-05-24,"Angel Reese","r/reesean01w",32.3,"14.1",0.436532507739938
2026-05-24,"Angela Dugalić","d/dugalan01w",11.9166666666667,"13.4",1.12447552447552
2026-05-24,"Satou Sabally","s/sabalsa01w",25.4833333333333,"12.4",0.486592544146501
2026-05-24,"Awak Kuier","k/kuieraw01w",24.35,"12",0.492813141683778
2026-05-24,"Kiki Iriafen","i/iriafki01w",26.2333333333333,"11.7",0.445997458703939
2026-05-24,"Jessica Shepard","s/shepaje01w",32.9166666666667,"11.4",0.346329113924051
2026-05-24,"Shakira Austin","a/austish01w",28.6666666666667,"11.1",0.387209302325581
2026-05-24,"Jonquel Jones","j/jonesjo01w",29.3,"11",0.37542662116041
2026-05-24,"Kyara Linskens","l/linskky01w",12.3,"10",0.813008130081301
2026-05-24,"Flau'jae Johnson","j/johnsfl03w",24.5166666666667,"9.8",0.399728076138681
2026-05-24,"Breanna Stewart","s/stewabr01w",33.6333333333333,"9.8",0.291377601585728
2026-05-24,"Lexie Brown","b/brownle02w",7.93333333333333,"8.6",1.08403361344538
2026-05-24,"Kahleah Copper","c/coppeka01w",29.95,"8.6",0.287145242070117
2026-05-24,"Arike Ogunbowale","o/ogunbar01w",38.2833333333333,"8.1",0.211580322159338
2026-05-24,"Allisha Gray","g/grayal01w",35.8666666666667,"7.8",0.217472118959108
2026-05-24,"Georgia Amoore","a/amoorge01w",25.7666666666667,"7.3",0.283311772315653
2026-05-24,"Noémie Brochant","b/brochno01w",30.6833333333333,"6.9",0.224877783813145
2026-05-24,"Natasha Mack","m/mackna01w",16.3,"6.9",0.423312883435583
2026-05-24,"Sabrina Ionescu","i/ionessa01w",30.7166666666667,"6.3",0.205100379815518
2026-05-24,"Pauline Astier","a/astiepa01w",18.4166666666667,"5",0.271493212669683
2026-05-24,"Awa Fam","f/famaw01w",20.4833333333333,"4.7",0.229454841334418
2026-05-24,"Isobel Borlase","b/borlais01w",15.5666666666667,"4.6",0.295503211991435
2026-05-24,"Han Xu","x/xuha01w",11.8333333333333,"4.6",0.388732394366197
2026-05-24,"Mackenzie Holmes","h/holmema01w",14.4666666666667,"4.4",0.304147465437788
2026-05-24,"Naz Hillmon","h/hillmna01w",22.8666666666667,"4",0.174927113702624
2026-05-24,"Te-Hina PaoPao","p/paopate01w",13.8833333333333,"4",0.288115246098439
2026-05-24,"DeWanna Bonner","b/bonnede01w",24.4333333333333,"3.9",0.159618008185539
2026-05-24,"Zia Cooke","c/cookezi01w",17.1,"3.9",0.228070175438596
2026-05-24,"Jordan Horston","h/horstjo02w",19.5166666666667,"3.4",0.174210076857387
2026-05-24,"Indya Nivar","n/nivarin01w",1.53333333333333,"3",1.95652173913044
2026-05-24,"Katie Lou Samuelson","s/samueka02w",18.0166666666667,"3",0.166512488436633
2026-05-24,"Rebekah Gardner","g/gardnre01w",16.2,"2.7",0.166666666666667
2026-05-24,"Maddy Siegrist","s/siegrma01w",6.4,"2.3",0.359375
2026-05-24,"Jade Melbourne","m/melboja01w",24.8666666666667,"2",0.0804289544235925
2026-05-24,"Alanna Smith","s/smithal01w",14.65,"1.8",0.122866894197952
2026-05-24,"Lauren Betts","b/bettsla01w",13.1833333333333,"1.7",0.128950695322377
2026-05-24,"Aziaha James","j/jamesaz01w",3.78333333333333,"1.7",0.449339207048458
2026-05-24,"Michaela Onyenwere","o/onyenmi01w",17.4833333333333,"1.7",0.0972354623450905
2026-05-24,"Cotie McMahon","m/mcmahco01w",15.55,"1.4",0.090032154340836
2026-05-24,"Odyssey Sims","s/simsod01w",8.08333333333333,"1.4",0.17319587628866
2026-05-24,"Lucy Olsen","o/olsenlu01w",4.26666666666667,"1.3",0.3046875
2026-05-24,"Jovana Nogić","n/nogicjo01w",20.6166666666667,"1",0.0485044462409054
2026-05-24,"Marta Suárez","s/suarema01w",10.3333333333333,"0.9",0.0870967741935484
2026-05-24,"Raquel Carrera Quintana","c/carrera01w",1.35,"0.7",0.518518518518518
2026-05-24,"Marine Johannes","j/johanma01w",21.9666666666667,"0.5",0.0227617602427921
2026-05-24,"Aaliyah Nye","n/nyeaa01w",0,"0",0
2026-05-24,"Kiana Williams","w/williki02w",19.5166666666667,"0",0
2026-05-24,"Rori Harmon","h/harmoro01w",2.9,"-0.1",-0.0344827586206897
2026-05-24,"Anneli Maley","m/maleyan01w",11.1333333333333,"-0.3",-0.0269461077844311
2026-05-24,"Li Yueru","y/yueruli01w",3.18333333333333,"-0.4",-0.12565445026178
2026-05-24,"Sika Koné","k/konesi01w",5.91666666666667,"-0.7",-0.11830985915493
2026-05-24,"Cassandre Prosper","p/prospca01w",22.4,"-3.6",-0.160714285714286
2026-05-24,"Madina Okot","o/okotma01w",7.08333333333333,"-5.6",-0.790588235294118
2026-05-25,"Breanna Stewart","s/stewabr01w",33.05,"19.7",0.59606656580938
2026-05-25,"Emily Engstler","e/engstem01w",27.7166666666667,"12.9",0.465423932651834
2026-05-25,"Veronica Burton","b/burtove01w",17.2166666666667,"12.4",0.720232333010649
2026-05-25,"Gabby Williams","w/williga01w",17.7333333333333,"11.7",0.659774436090225
2026-05-25,"Laeticia Amihere","a/amihela01w",18.9,"11",0.582010582010582
2026-05-25,"Kaila Charles","c/charlka01w",21.45,"10.9",0.508158508158508
2026-05-25,"Han Xu","x/xuha01w",16.1,"10.9",0.677018633540373
2026-05-25,"Jonquel Jones","j/jonesjo01w",32.2333333333333,"10.6",0.328852119958635
2026-05-25,"Marine Johannes","j/johanma01w",31.5166666666667,"10.5",0.333157059756742
2026-05-25,"Aneesah Morrow","m/morroan02w",22.55,"10.4",0.46119733924612
2026-05-25,"Carla Leite","l/leiteca01w",22.0166666666667,"9",0.408781226343679
2026-05-25,"Kaitlyn Chen","c/chenka01w",22.7833333333333,"8.3",0.364301389904901
2026-05-25,"Sarah Ashlee Barker","b/barkesa01w",18.3666666666667,"7.3",0.397459165154265
2026-05-25,"Tiffany Hayes","h/hayesti01w",16.75,"7.2",0.429850746268657
2026-05-25,"Gianna Kneepkens","k/kneepgi01w",11.5333333333333,"7",0.606936416184971
2026-05-25,"Bridget Carleton","c/carlebr01w",29.9,"6.6",0.220735785953177
2026-05-25,"Teja Oblak","o/oblakte01w",17.9833333333333,"6.3",0.35032437442076
2026-05-25,"Megan Gustafson","g/gustame01w",17.6833333333333,"6.1",0.344957587181904
2026-05-25,"Ashlon Jackson","j/jacksas01w",14.3333333333333,"5.9",0.411627906976744
2026-05-25,"Charlisse Leger-Walker","l/legerch01w",18.6333333333333,"5.7",0.305903398926655
2026-05-25,"Kayla Thornton","t/thornka01w",16.4333333333333,"5.2",0.316430020283976
2026-05-25,"Olivia Nelson-Ododa","n/nelsool01w",12.3333333333333,"5.1",0.413513513513513
2026-05-25,"Luisa Geiselsöder","g/geiselu01w",22.3166666666667,"4.2",0.188200149365198
2026-05-25,"Justė Jocytė","j/jocytju01w",4.8,"4",0.833333333333333
2026-05-25,"Hailey Van Lith","v/vanliha01w",20.3666666666667,"3.9",0.191489361702128
2026-05-25,"Nyadiew Puoch","p/puochny01w",20,"3.8",0.19
2026-05-25,"Aaliyah Edwards","e/edwaraa01w",20.9166666666667,"3.4",0.162549800796813
2026-05-25,"Ashten Prechtel","p/prechas01w",4.8,"3.4",0.708333333333333
2026-05-25,"Raegan Beers","b/beersra01w",6.76666666666667,"2.4",0.354679802955665
2026-05-25,"Serah Williams","w/willise02w",11.25,"1.7",0.151111111111111
2026-05-25,"Anneli Maley","m/maleyan01w",11.0166666666667,"1.6",0.145234493192133
2026-05-25,"Nell Angloma","a/anglone01w",14.4666666666667,"1.5",0.1036866359447
2026-05-25,"Kennedy Burke","b/burkeke01w",19.7666666666667,"1.5",0.075885328836425
2026-05-25,"Cecilia Zandalasini","z/zandace01w",13.75,"1.5",0.109090909090909
2026-05-25,"Rebecca Allen","a/allenre01w",23.75,"1.3",0.0547368421052632
2026-05-25,"Karlie Samuelson","s/samueka01w",12.7666666666667,"1.3",0.101827676240209
2026-05-25,"Ndjakalenga Mwenentanda","m/mwenend01w",5.51666666666667,"0.3",0.054380664652568
2026-05-25,"Pauline Astier","a/astiepa01w",31.7666666666667,"0",0
2026-05-25,"Kiah Stokes","s/stokeki01w",13.4666666666667,"-0.4",-0.0297029702970297
2026-05-25,"Satou Sabally","s/sabalsa01w",3.81666666666667,"-0.5",-0.131004366812227
2026-05-25,"Diamond Miller","m/milledi03w",16.5333333333333,"-0.6",-0.0362903225806452
2026-05-25,"Rebekah Gardner","g/gardnre01w",16.75,"-0.7",-0.0417910447761194
2026-05-25,"Janelle Salaün","s/salauja01w",26.4,"-0.7",-0.0265151515151515
2026-05-25,"Saniya Rivers","r/riversa01w",21.8166666666667,"-4.2",-0.192513368983957
2026-05-27,"Nyara Sabally","s/sabalny01w",28,"26.6",0.95
2026-05-27,"Skylar Diggins","d/diggisk01w",36.0833333333333,"23.1",0.640184757505774
2026-05-27,"Marina Mabrey","m/mabrema01w",27.7,"22",0.794223826714802
2026-05-27,"Courtney Williams","w/willico01w",32.55,"21.3",0.654377880184332
2026-05-27,"Natasha Howard","h/howarna01w",33.1666666666667,"21.1",0.636180904522613
2026-05-27,"Marine Johannes","j/johanma01w",24.4333333333333,"19.9",0.814461118690314
2026-05-27,"Natasha Cloud","c/cloudna01w",30.9833333333333,"19.4",0.626143087681549
2026-05-27,"Shakira Austin","a/austish01w",28.7333333333333,"18.2",0.633410672853828
2026-05-27,"Sydney Taylor","t/taylosy01w",23.2833333333333,"18.2",0.78167501789549
2026-05-27,"Brittney Sykes","s/sykesbr01w",34.8666666666667,"16.5",0.473231357552581
2026-05-27,"Jonquel Jones","j/jonesjo01w",30.8166666666667,"16.4",0.532179556517036
2026-05-27,"Kiki Rice","r/riceki01w",34.15,"15",0.439238653001464
2026-05-27,"Olivia Miles","m/milesol01w",33.6,"14.9",0.443452380952381
2026-05-27,"Allisha Gray","g/grayal01w",30.7333333333333,"14.6",0.475054229934924
2026-05-27,"Natasha Mack","m/mackna01w",27.6166666666667,"14.4",0.52142426071213
2026-05-27,"Jade Melbourne","m/melboja01w",22.9166666666667,"14",0.610909090909091
2026-05-27,"Nia Coffey","c/coffeni01w",31.05,"13.2",0.42512077294686
2026-05-27,"Carla Leite","l/leiteca01w",22.6666666666667,"12.5",0.551470588235294
2026-05-27,"Elizabeth Williams","w/williel01w",22.8833333333333,"12.5",0.546249089584851
2026-05-27,"Bridget Carleton","c/carlebr01w",28.8333333333333,"11.6",0.402312138728324
2026-05-27,"Angel Reese","r/reesean01w",27.2666666666667,"11.3",0.414425427872861
2026-05-27,"Kiki Iriafen","i/iriafki01w",23.8833333333333,"10.6",0.443824145150035
2026-05-27,"Alyssa Thomas","t/thomaal01w",32.05,"10.5",0.327613104524181
2026-05-27,"Naz Hillmon","h/hillmna01w",31.75,"9.5",0.299212598425197
2026-05-27,"Aneesah Morrow","m/morroan02w",29.2833333333333,"9.1",0.310756972111554
2026-05-27,"Aicha Coulibaly","c/couliai01w",18.0666666666667,"8.8",0.487084870848709
2026-05-27,"Olivia Nelson-Ododa","n/nelsool01w",21.2833333333333,"8.7",0.408770555990603
2026-05-27,"Michaela Onyenwere","o/onyenmi01w",22.0666666666667,"8.6",0.389728096676737
2026-05-27,"Azura Stevens","s/steveaz01w",15.25,"8.6",0.563934426229508
2026-05-27,"Mackenzie Holmes","h/holmema01w",19.6833333333333,"8.5",0.431837425910246
2026-05-27,"Kayla McBride","m/mcbrika01w",33.9,"8.5",0.250737463126844
2026-05-27,"Megan Gustafson","g/gustame01w",18.2833333333333,"8.4",0.459434822242479
2026-05-27,"Kahleah Copper","c/coppeka01w",35.5333333333333,"8.2",0.230769230769231
2026-05-27,"Katie Lou Samuelson","s/samueka02w",15.3,"8.2",0.535947712418301
2026-05-27,"Alicia Flórez","f/floreal01w",22.7333333333333,"8.1",0.356304985337243
2026-05-27,"Monique Akoa Makani","a/akoamo01w",19.1333333333333,"7.5",0.39198606271777
2026-05-27,"Frieda Bühner","b/buhnefr01w",13.15,"7.4",0.562737642585551
2026-05-27,"Han Xu","x/xuha01w",10.9333333333333,"6.9",0.63109756097561
2026-05-27,"Pauline Astier","a/astiepa01w",22.8166666666667,"6.7",0.293644996347699
2026-05-27,"Maria Conde","c/condema01w",21.4833333333333,"6.7",0.311869666408068
2026-05-27,"Jovana Nogić","n/nogicjo01w",14.0166666666667,"6",0.428061831153389
2026-05-27,"Leonie Fiebich","f/fiebile01w",32.7666666666667,"5.9",0.180061037639878
2026-05-27,"Lauren Betts","b/bettsla01w",11.2666666666667,"5.5",0.488165680473373
2026-05-27,"Betnijah Laney-Hamilton","l/laneybe01w",12.8,"5.5",0.4296875
2026-05-27,"Jordin Canada","c/canadjo01w",29.1166666666667,"5.4",0.185460789925587
2026-05-27,"Raegan Beers","b/beersra01w",13.75,"5.2",0.378181818181818
2026-05-27,"Laura Juškaitė","j/juskala01w",21.9166666666667,"5.1",0.232699619771863
2026-05-27,"Breanna Stewart","s/stewabr01w",34.1,"5",0.146627565982405
2026-05-27,"Sarah Ashlee Barker","b/barkesa01w",21.7333333333333,"4.9",0.225460122699387
2026-05-27,"Isobel Borlase","b/borlais01w",13.1166666666667,"4.8",0.365946632782719
2026-05-27,"Rhyne Howard","h/howarrh01w",36.1833333333333,"4.8",0.132657761400276
2026-05-27,"Charlisse Leger-Walker","l/legerch01w",27.3,"4.8",0.175824175824176
2026-05-27,"Georgia Amoore","a/amoorge01w",26.8,"3.9",0.145522388059701
2026-05-27,"Sika Koné","k/konesi01w",8.85,"3.9",0.440677966101695
2026-05-27,"Sonia Citron","c/citroso01w",30.4666666666667,"3.5",0.114879649890591
2026-05-27,"Jordan Horston","h/horstjo02w",18.6,"3.4",0.182795698924731
2026-05-27,"Te-Hina PaoPao","p/paopate01w",10.7333333333333,"3.4",0.316770186335404
2026-05-27,"Awa Fam","f/famaw01w",17.25,"3",0.173913043478261
2026-05-27,"Luisa Geiselsöder","g/geiselu01w",18.5333333333333,"2.9",0.156474820143885
2026-05-27,"Gianna Kneepkens","k/kneepgi01w",8.8,"2.9",0.329545454545455
2026-05-27,"Noémie Brochant","b/brochno01w",19.4,"2.8",0.144329896907217
2026-05-27,"Hailey Van Lith","v/vanliha01w",12.7,"2.8",0.220472440944882
2026-05-27,"Flau'jae Johnson","j/johnsfl03w",28.85,"2.7",0.0935875216637782
2026-05-27,"Liatu King","k/kingli01w",8.95,"2.6",0.290502793296089
2026-05-27,"Madina Okot","o/okotma01w",4.78333333333333,"2.6",0.543554006968641
2026-05-27,"Lexie Brown","b/brownle02w",11.3333333333333,"2",0.176470588235294
2026-05-27,"Emily Engstler","e/engstem01w",19.3166666666667,"2",0.103537532355479
2026-05-27,"Kyara Linskens","l/linskky01w",12.3833333333333,"2",0.161507402422611
2026-05-27,"Kiana Williams","w/williki02w",6.88333333333333,"2",0.290556900726392
2026-05-27,"Nikolina Milic","m/milicni01w",8.28333333333333,"1.9",0.229376257545272
2026-05-27,"Lexi Held","h/heldle01w",5.88333333333333,"1.8",0.305949008498584
2026-05-27,"Kamilla Cardoso","c/cardoka01w",21.7666666666667,"1.5",0.0689127105666156
2026-05-27,"Teja Oblak","o/oblakte01w",17.3333333333333,"1.5",0.0865384615384616
2026-05-27,"Rebekah Gardner","g/gardnre01w",17.5833333333333,"1.4",0.0796208530805687
2026-05-27,"Natisha Hiedeman","h/hiedena01w",27.85,"1.4",0.0502692998204668
2026-05-27,"Ashlon Jackson","j/jacksas01w",17.4666666666667,"1.3",0.0744274809160305
2026-05-27,"Diamond Miller","m/milledi03w",20.2833333333333,"1.3",0.0640920295809367
2026-05-27,"Angela Dugalić","d/dugalan01w",16.1166666666667,"0.9",0.0558428128231644
2026-05-27,"Kennedy Burke","b/burkeke01w",18.1166666666667,"0.8",0.0441582336706532
2026-05-27,"Maya Caldwell","c/caldwma01w",13.8333333333333,"0.6",0.0433734939759036
2026-05-27,"Aaliyah Edwards","e/edwaraa01w",4.96666666666667,"0.6",0.120805369127517
2026-05-27,"Anastasiia Kosu","k/kosuan01w",6.83333333333333,"0.6",0.0878048780487805
2026-05-27,"Antonia Delaere","d/delaean01w",6.11666666666667,"0.3",0.0490463215258856
2026-05-27,"Valeriane Ayayi","a/ayayiva01w",9.13333333333333,"0.1",0.0109489051094891
2026-05-27,"Stefanie Dolson","d/dolsost01w",20.3166666666667,"0.1",0.00492206726825267
2026-05-27,"Cotie McMahon","m/mcmahco01w",7.61666666666667,"0",0
2026-05-27,"Aaliyah Nye","n/nyeaa01w",2.1,"0",0
2026-05-27,"Karlie Samuelson","s/samueka01w",11.6166666666667,"-0.1",-0.00860832137733142
2026-05-27,"Indya Nivar","n/nivarin01w",5.36666666666667,"-0.2",-0.0372670807453416
2026-05-27,"Raquel Carrera Quintana","c/carrera01w",1.21666666666667,"-0.4",-0.328767123287671
2026-05-27,"Serah Williams","w/willise02w",10.7166666666667,"-0.5",-0.046656298600311
2026-05-27,"Nell Angloma","a/anglone01w",3.51666666666667,"-0.8",-0.227488151658768
2026-05-27,"Kia Nurse","n/nurseki01w",7.68333333333333,"-0.8",-0.10412147505423
2026-05-27,"Saniya Rivers","r/riversa01w",22.5333333333333,"-0.8",-0.0355029585798817
2026-05-27,"Teonni Key","k/keyte01w",10.0333333333333,"-0.9",-0.0897009966777409
2026-05-27,"Jacy Sheldon","s/sheldja01w",18.7333333333333,"-1",-0.0533807829181495
2026-05-27,"Cassandre Prosper","p/prospca01w",10.3166666666667,"-1.6",-0.155088852988691
2026-05-27,"DeWanna Bonner","b/bonnede01w",23.85,"-2.2",-0.0922431865828092
2026-05-27,"Rebecca Allen","a/allenre01w",12.5333333333333,"-2.3",-0.183510638297872
2026-05-27,"Zia Cooke","c/cookezi01w",17.9,"-2.6",-0.145251396648045
2026-05-27,"Rachel Banham","b/banhara01w",12.95,"-2.9",-0.223938223938224
2026-05-27,"Nyadiew Puoch","p/puochny01w",17.8166666666667,"-3.5",-0.19644527595884
2026-05-28,"Jessica Shepard","s/shepaje01w",37.8333333333333,"27.5",0.726872246696035
2026-05-28,"Veronica Burton","b/burtove01w",28.7166666666667,"24.1",0.839233894370285
2026-05-28,"Azzi Fudd","f/fuddaz01w",37.7333333333333,"18.7",0.495583038869258
2026-05-28,"Gabby Williams","w/williga01w",28.3666666666667,"18.4",0.648648648648649
2026-05-28,"Janelle Salaün","s/salauja01w",24.1666666666667,"17.4",0.72
2026-05-28,"Raven Johnson","j/johnsra04w",21.3333333333333,"13.7",0.6421875
